Region,Sex,Age group,Year,"Rate (per 100,000)",Counts,Population
Ontario,Both sexes,'35-49',2006,390,12440,3187950
Ontario,Both sexes,'50-64',2006,802,18160,2263800
Ontario,Both sexes,'65-79',2006,1645,18200,1106490
Ontario,Both sexes,'80+',2006,2302,9740,423050
Ontario,Both sexes,'35+',2007,858,60050,6999430
Ontario,Both sexes,'35-49',2007,446,13950,3127720
Ontario,Both sexes,'50-64',2007,846,19550,2310730
Ontario,Both sexes,'65-79',2007,1572,17630,1121840
Ontario,Both sexes,'80+',2007,2033,8930,439150
Ontario,Both sexes,'35+',2008,918,64710,7047940
Ontario,Both sexes,'35-49',2008,531,16460,3099910
Ontario,Both sexes,'50-64',2008,922,21890,2374240
Ontario,Both sexes,'65-79',2008,1538,17380,1129690
Ontario,Both sexes,'80+',2008,2022,8980,444110
Ontario,Both sexes,'35+',2009,897,64210,7155480
Ontario,Both sexes,'35-49',2009,514,15870,3086190
Ontario,Both sexes,'50-64',2009,900,22080,2452940
Ontario,Both sexes,'65-79',2009,1498,17350,1157960
Ontario,Both sexes,'80+',2009,1944,8910,458400
Ontario,Both sexes,'35+',2010,896,65070,7263580
Ontario,Both sexes,'35-49',2010,520,15960,3068510
Ontario,Both sexes,'50-64',2010,901,22840,2534080
Ontario,Both sexes,'65-79',2010,1454,17240,1185880
Ontario,Both sexes,'80+',2010,1901,9030,475090
Ontario,Both sexes,'35+',2011,870,64160,7371900
Ontario,Both sexes,'35-49',2011,494,15080,3050590
Ontario,Both sexes,'50-64',2011,867,22450,2588870
Ontario,Both sexes,'65-79',2011,1407,17490,1243030
Ontario,Both sexes,'80+',2011,1870,9150,489420
Ontario,Both sexes,'35+',2012,843,63110,7483110
Ontario,Both sexes,'35-49',2012,475,14370,3023450
Ontario,Both sexes,'50-64',2012,827,21930,2651460
Ontario,Both sexes,'65-79',2012,1339,17450,1303610
Ontario,Both sexes,'80+',2012,1855,9360,504590
Ontario,Both sexes,'35+',2013,822,62340,7587640
Ontario,Both sexes,'35-49',2013,440,13160,2990450
Ontario,Both sexes,'50-64',2013,813,22080,2717230
Ontario,Both sexes,'65-79',2013,1308,17820,1361870
Ontario,Both sexes,'80+',2013,1789,9270,518070
Ontario,Both sexes,'35+',2014,823,62900,7646820
Ontario,Both sexes,'35-49',2014,404,11920,2952410
Ontario,Both sexes,'50-64',2014,804,22260,2768850
Ontario,Both sexes,'65-79',2014,1329,18800,1414290
Ontario,Both sexes,'80+',2014,1940,9920,511270
Ontario,Both sexes,'35+',2015,782,60540,7738830
Ontario,Both sexes,'35-49',2015,380,11180,2943470
Ontario,Both sexes,'50-64',2015,770,21660,2813390
Ontario,Both sexes,'65-79',2015,1268,18590,1465760
Ontario,Both sexes,'80+',2015,1763,9100,516190
Ontario,Both sexes,'35+',2016,743,58400,7858130
Ontario,Both sexes,'35-49',2016,351,10390,2957340
Ontario,Both sexes,'50-64',2016,726,20690,2848420
Ontario,Both sexes,'65-79',2016,1212,18420,1519610
Ontario,Both sexes,'80+',2016,1669,8890,532750
Ontario,Both sexes,'35+',2017,739,58990,7980990
Ontario,Both sexes,'35-49',2017,355,10580,2979930
Ontario,Both sexes,'50-64',2017,726,20870,2874320
Ontario,Both sexes,'65-79',2017,1188,18730,1577240
Ontario,Both sexes,'80+',2017,1603,8810,549490
Ontario,Females,'35+',2000,950,30970,3260140
Ontario,Females,'35-49',2000,431,6550,1520820
Ontario,Females,'50-64',2000,882,8240,934180
Ontario,Females,'65-79',2000,1802,10510,583250
Ontario,Females,'80+',2000,2551,5660,221870
Ontario,Females,'35+',2001,913,30360,3326260
Ontario,Females,'35-49',2001,405,6260,1546470
Ontario,Females,'50-64',2001,839,8110,967170
Ontario,Females,'65-79',2001,1747,10170,582020
Ontario,Females,'80+',2001,2524,5820,230610
Ontario,Females,'35+',2002,856,29060,3393610
Ontario,Females,'35-49',2002,396,6210,1567260
Ontario,Females,'50-64',2002,800,8030,1004070
Ontario,Females,'65-79',2002,1595,9300,583070
Ontario,Females,'80+',2002,2307,5520,239220
Ontario,Females,'35+',2003,846,29260,3459650
Ontario,Females,'35-49',2003,392,6210,1583720
Ontario,Females,'50-64',2003,774,8060,1041910
Ontario,Females,'65-79',2003,1591,9320,585700
Ontario,Females,'80+',2003,2283,5670,248330
Ontario,Females,'35+',2004,841,29620,3523690
Ontario,Females,'35-49',2004,389,6210,1597190
Ontario,Females,'50-64',2004,789,8530,1080910
Ontario,Females,'65-79',2004,1561,9180,588050
Ontario,Females,'80+',2004,2217,5710,257560
Ontario,Females,'35+',2005,796,28570,3589610
Ontario,Females,'35-49',2005,368,5930,1612840
Ontario,Females,'50-64',2005,749,8390,1119820
Ontario,Females,'65-79',2005,1448,8550,590610
Ontario,Females,'80+',2005,2147,5720,266370
Ontario,Females,'35+',2006,812,29220,3597750
Ontario,Females,'35-49',2006,399,6320,1585450
Ontario,Females,'50-64',2006,761,8700,1143020
Ontario,Females,'65-79',2006,1456,8660,594710
Ontario,Females,'80+',2006,2014,5530,274570
Ontario,Females,'35+',2007,825,29800,3611350
Ontario,Females,'35-49',2007,448,6990,1559070
Ontario,Females,'50-64',2007,808,9440,1168100
Ontario,Females,'65-79',2007,1401,8420,601120
Ontario,Females,'80+',2007,1749,4950,283070
Ontario,Females,'35+',2008,872,31720,3637610
Ontario,Females,'35-49',2008,520,8050,1548580
Ontario,Females,'50-64',2008,868,10420,1200440
Ontario,Females,'65-79',2008,1360,8210,603880
Ontario,Females,'80+',2008,1763,5020,284680
Ontario,Females,'35+',2009,853,31500,3694690
Ontario,Females,'35-49',2009,505,7810,1545280
Ontario,Females,'50-64',2009,851,10560,1240480
Ontario,Females,'65-79',2009,1321,8150,616980
Ontario,Females,'80+',2009,1709,4990,291950
Ontario,Females,'35+',2010,843,31610,3750860
Ontario,Females,'35-49',2010,496,7630,1539340
Ontario,Females,'50-64',2010,845,10820,1280850
Ontario,Females,'65-79',2010,1296,8170,630380
Ontario,Females,'80+',2010,1658,4980,300290
Ontario,Females,'35+',2011,809,30790,3807240
Ontario,Females,'35-49',2011,463,7100,1533450
Ontario,Females,'50-64',2011,801,10470,1307490
Ontario,Females,'65-79',2011,1259,8300,659100
Ontario,Females,'80+',2011,1602,4920,307210
Ontario,Females,'35+',2012,788,30480,3866630
Ontario,Females,'35-49',2012,443,6750,1524150
Ontario,Females,'50-64',2012,772,10330,1338270
Ontario,Females,'65-79',2012,1202,8290,689650
Ontario,Females,'80+',2012,1628,5120,314580
Ontario,Females,'35+',2013,755,29630,3922550
Ontario,Females,'35-49',2013,406,6140,1511850
Ontario,Females,'50-64',2013,741,10160,1370250
Ontario,Females,'65-79',2013,1146,8250,719610
Ontario,Females,'80+',2013,1586,5090,320850
Ontario,Females,'35+',2014,759,30020,3955440
Ontario,Females,'35-49',2014,368,5510,1496740
Ontario,Females,'50-64',2014,738,10300,1395770
Ontario,Females,'65-79',2014,1187,8870,747010
Ontario,Females,'80+',2014,1690,5340,315910
Ontario,Females,'35+',2015,721,28850,4003210
Ontario,Females,'35-49',2015,352,5260,1494960
Ontario,Females,'50-64',2015,710,10070,1417390
Ontario,Females,'65-79',2015,1117,8640,773370
Ontario,Females,'80+',2015,1540,4890,317490
Ontario,Females,'35+',2016,685,27830,4064630
Ontario,Females,'35-49',2016,324,4870,1503170
Ontario,Females,'50-64',2016,671,9630,1434340
Ontario,Females,'65-79',2016,1066,8550,801740
Ontario,Females,'80+',2016,1472,4790,325390
Ontario,Females,'35+',2017,673,27790,4128730
Ontario,Females,'35-49',2017,315,4780,1515590
Ontario,Females,'50-64',2017,665,9630,1447580
Ontario,Females,'65-79',2017,1043,8680,832030
Ontario,Females,'80+',2017,1409,4700,333520
Ontario,Males,'35+',2000,1046,31800,3040300
Ontario,Males,'35-49',2000,427,6560,1535260
Ontario,Males,'50-64',2000,995,9150,919750
Ontario,Males,'65-79',2000,2477,11770,475240
Ontario,Males,'80+',2000,3925,4320,110050
Ontario,Males,'35+',2001,993,30880,3109900
Ontario,Males,'35-49',2001,411,6430,1563640
Ontario,Males,'50-64',2001,944,8980,951640
Ontario,Males,'65-79',2001,2322,11120,478900
Ontario,Males,'80+',2001,3751,4340,115710
Ontario,Males,'35+',2002,921,29290,3179460
Ontario,Males,'35-49',2002,378,5990,1586470
Ontario,Males,'50-64',2002,895,8830,987020
Ontario,Males,'65-79',2002,2137,10350,484320
Ontario,Males,'80+',2002,3379,4110,121630
Ontario,Males,'35+',2003,894,29040,3246670
Ontario,Males,'35-49',2003,366,5880,1604380
Ontario,Males,'50-64',2003,857,8760,1022580
Ontario,Males,'65-79',2003,2085,10250,491720
Ontario,Males,'80+',2003,3235,4140,127960
Ontario,Males,'35+',2004,877,29050,3312050
Ontario,Males,'35-49',2004,370,5980,1618220
Ontario,Males,'50-64',2004,844,8960,1061550
Ontario,Males,'65-79',2004,1977,9850,498190
Ontario,Males,'80+',2004,3170,4250,134080
Ontario,Males,'35+',2005,855,28900,3379810
Ontario,Males,'35-49',2005,363,5930,1632630
Ontario,Males,'50-64',2005,846,9310,1100760
Ontario,Males,'65-79',2005,1878,9490,505410
Ontario,Males,'80+',2005,2957,4170,141010
Ontario,Males,'35+',2006,866,29310,3383540
Ontario,Males,'35-49',2006,381,6110,1602490
Ontario,Males,'50-64',2006,844,9460,1120780
Ontario,Males,'65-79',2006,1864,9540,511780
Ontario,Males,'80+',2006,2829,4200,148480
Ontario,Males,'35+',2007,893,30260,3388090
Ontario,Males,'35-49',2007,444,6960,1568650
Ontario,Males,'50-64',2007,885,10110,1142640
Ontario,Males,'65-79',2007,1769,9210,520720
Ontario,Males,'80+',2007,2544,3970,156070
Ontario,Males,'35+',2008,967,32990,3410330
Ontario,Males,'35-49',2008,541,8400,1551310
Ontario,Males,'50-64',2008,977,11470,1173790
Ontario,Males,'65-79',2008,1744,9170,525810
Ontario,Males,'80+',2008,2484,3960,159430
Ontario,Males,'35+',2009,945,32710,3460800
Ontario,Males,'35-49',2009,523,8060,1540900
Ontario,Males,'50-64',2009,951,11530,1212470
Ontario,Males,'65-79',2009,1701,9200,540970
Ontario,Males,'80+',2009,2349,3910,166430
Ontario,Males,'35+',2010,952,33450,3512700
Ontario,Males,'35-49',2010,545,8330,1529170
Ontario,Males,'50-64',2010,959,12020,1253240
Ontario,Males,'65-79',2010,1629,9050,555480
Ontario,Males,'80+',2010,2317,4050,174810
Ontario,Males,'35+',2011,936,33380,3564660
Ontario,Males,'35-49',2011,527,7990,1517150
Ontario,Males,'50-64',2011,934,11970,1281370
Ontario,Males,'65-79',2011,1574,9190,583940
Ontario,Males,'80+',2011,2327,4240,182220
Ontario,Males,'35+',2012,902,32630,3616470
Ontario,Males,'35-49',2012,508,7610,1499300
Ontario,Males,'50-64',2012,884,11610,1313200
Ontario,Males,'65-79',2012,1494,9170,613960
Ontario,Males,'80+',2012,2237,4250,190010
Ontario,Males,'35+',2013,892,32700,3665080
Ontario,Males,'35-49',2013,475,7030,1478620
Ontario,Males,'50-64',2013,886,11930,1346990
Ontario,Males,'65-79',2013,1489,9560,642240
Ontario,Males,'80+',2013,2124,4190,197240
Ontario,Males,'35+',2014,891,32880,3691390
Ontario,Males,'35-49',2014,440,6410,1455680
Ontario,Males,'50-64',2014,871,11960,1373080
Ontario,Males,'65-79',2014,1490,9940,667290
Ontario,Males,'80+',2014,2345,4580,195350
Ontario,Males,'35+',2015,848,31680,3735610
Ontario,Males,'35-49',2015,409,5920,1448510
Ontario,Males,'50-64',2015,830,11580,1395990
Ontario,Males,'65-79',2015,1438,9960,692400
Ontario,Males,'80+',2015,2124,4220,198710
Ontario,Males,'35+',2016,806,30580,3793510
Ontario,Males,'35-49',2016,380,5520,1454170
Ontario,Males,'50-64',2016,783,11070,1414080
Ontario,Males,'65-79',2016,1376,9880,717890
Ontario,Males,'80+',2016,1982,4110,207380
Ontario,Males,'35+',2017,810,31200,3852260
Ontario,Males,'35-49',2017,396,5800,1464330
Ontario,Males,'50-64',2017,787,11230,1426740
Ontario,Males,'65-79',2017,1349,10050,745210
Ontario,Males,'80+',2017,1908,4120,215970
Manitoba,Both sexes,'35+',2000,1291,7460,577750
Manitoba,Both sexes,'35-49',2000,453,1220,269520
Manitoba,Both sexes,'50-64',2000,1238,2080,168060
Manitoba,Both sexes,'65-79',2000,2718,2720,100080
Manitoba,Both sexes,'80+',2000,3616,1450,40100
Manitoba,Both sexes,'35+',2001,1187,6870,578970
Manitoba,Both sexes,'35-49',2001,459,1230,268200
Manitoba,Both sexes,'50-64',2001,1175,2030,172770
Manitoba,Both sexes,'65-79',2001,2355,2300,97650
Manitoba,Both sexes,'80+',2001,3247,1310,40340
Manitoba,Both sexes,'35+',2002,1067,6190,580070
Manitoba,Both sexes,'35-49',2002,425,1130,265920
Manitoba,Both sexes,'50-64',2002,1003,1780,177510
Manitoba,Both sexes,'65-79',2002,2064,1980,95940
Manitoba,Both sexes,'80+',2002,3194,1300,40700
Manitoba,Both sexes,'35+',2003,1164,6790,583560
Manitoba,Both sexes,'35-49',2003,427,1130,264410
Manitoba,Both sexes,'50-64',2003,1124,2060,183200
Manitoba,Both sexes,'65-79',2003,2413,2290,94890
Manitoba,Both sexes,'80+',2003,3168,1300,41040
Manitoba,Both sexes,'35+',2004,999,5860,586790
Manitoba,Both sexes,'35-49',2004,400,1050,262790
Manitoba,Both sexes,'50-64',2004,967,1830,189170
Manitoba,Both sexes,'65-79',2004,1943,1820,93680
Manitoba,Both sexes,'80+',2004,2795,1150,41140
Manitoba,Both sexes,'35+',2005,1012,5970,590200
Manitoba,Both sexes,'35-49',2005,429,1120,260910
Manitoba,Both sexes,'50-64',2005,1033,2010,194580
Manitoba,Both sexes,'65-79',2005,1874,1750,93370
Manitoba,Both sexes,'80+',2005,2660,1100,41350
Manitoba,Both sexes,'35+',2006,940,5580,593670
Manitoba,Both sexes,'35-49',2006,394,1020,258860
Manitoba,Both sexes,'50-64',2006,901,1800,199820
Manitoba,Both sexes,'65-79',2006,1800,1680,93350
Manitoba,Both sexes,'80+',2006,2571,1070,41620
Manitoba,Both sexes,'35+',2007,934,5590,598480
Manitoba,Both sexes,'35-49',2007,444,1140,256700
Manitoba,Both sexes,'50-64',2007,906,1860,205380
Manitoba,Both sexes,'65-79',2007,1683,1590,94480
Manitoba,Both sexes,'80+',2007,2409,1010,41920
Manitoba,Both sexes,'35+',2008,913,5520,604440
Manitoba,Both sexes,'35-49',2008,427,1090,255340
Manitoba,Both sexes,'50-64',2008,901,1900,210890
Manitoba,Both sexes,'65-79',2008,1607,1540,95850
Manitoba,Both sexes,'80+',2008,2314,980,42360
Manitoba,Both sexes,'35+',2009,957,5850,611490
Manitoba,Both sexes,'35-49',2009,444,1130,254420
Manitoba,Both sexes,'50-64',2009,946,2050,216810
Manitoba,Both sexes,'65-79',2009,1693,1650,97440
Manitoba,Both sexes,'80+',2009,2338,1000,42780
Manitoba,Both sexes,'35+',2010,948,5870,619300
Manitoba,Both sexes,'35-49',2010,409,1040,254100
Manitoba,Both sexes,'50-64',2010,929,2070,222850
Manitoba,Both sexes,'65-79',2010,1674,1660,99190
Manitoba,Both sexes,'80+',2010,2526,1090,43150
Manitoba,Both sexes,'35+',2011,902,5660,627150
Manitoba,Both sexes,'35-49',2011,410,1040,253710
Manitoba,Both sexes,'50-64',2011,863,1960,227070
Manitoba,Both sexes,'65-79',2011,1602,1650,102980
Manitoba,Both sexes,'80+',2011,2350,1020,43400
Manitoba,Both sexes,'35+',2012,841,5330,633970
Manitoba,Both sexes,'35-49',2012,388,980,252290
Manitoba,Both sexes,'50-64',2012,784,1810,230910
Manitoba,Both sexes,'65-79',2012,1511,1620,107240
Manitoba,Both sexes,'80+',2012,2091,910,43530
Manitoba,Both sexes,'35+',2013,830,5330,641900
Manitoba,Both sexes,'35-49',2013,365,920,251830
Manitoba,Both sexes,'50-64',2013,809,1900,234970
Manitoba,Both sexes,'65-79',2013,1453,1620,111460
Manitoba,Both sexes,'80+',2013,2040,890,43620
Manitoba,Both sexes,'35+',2014,968,6300,650600
Manitoba,Both sexes,'35-49',2014,479,1210,252740
Manitoba,Both sexes,'50-64',2014,937,2230,238070
Manitoba,Both sexes,'65-79',2014,1586,1840,115990
Manitoba,Both sexes,'80+',2014,2329,1020,43790
Manitoba,Both sexes,'35+',2015,999,6560,656930
Manitoba,Both sexes,'35-49',2015,480,1220,254010
Manitoba,Both sexes,'50-64',2015,998,2390,239360
Manitoba,Both sexes,'65-79',2015,1586,1900,119800
Manitoba,Both sexes,'80+',2015,2378,1040,43740
Manitoba,Both sexes,'35+',2016,896,5960,664880
Manitoba,Both sexes,'35-49',2016,365,940,257740
Manitoba,Both sexes,'50-64',2016,932,2230,239210
Manitoba,Both sexes,'65-79',2016,1491,1850,124100
Manitoba,Both sexes,'80+',2016,2145,940,43830
Manitoba,Both sexes,'35+',2017,859,5780,673240
Manitoba,Both sexes,'35-49',2017,340,890,262050
Manitoba,Both sexes,'50-64',2017,888,2120,238680
Manitoba,Both sexes,'65-79',2017,1455,1870,128550
Manitoba,Both sexes,'80+',2017,2069,910,43980
Manitoba,Females,'35+',2000,1235,3720,301300
Manitoba,Females,'35-49',2000,470,630,134050
Manitoba,Females,'50-64',2000,1160,980,84480
Manitoba,Females,'65-79',2000,2390,1330,55660
Manitoba,Females,'80+',2000,2877,780,27110
Manitoba,Females,'35+',2001,1150,3470,301730
Manitoba,Females,'35-49',2001,480,640,133370
Manitoba,Females,'50-64',2001,1139,990,86950
Manitoba,Females,'65-79',2001,2037,1100,54010
Manitoba,Females,'80+',2001,2701,740,27400
Manitoba,Females,'35+',2002,1033,3120,301960
Manitoba,Females,'35-49',2002,469,620,132140
Manitoba,Females,'50-64',2002,940,840,89360
Manitoba,Females,'65-79',2002,1723,910,52830
Manitoba,Females,'80+',2002,2680,740,27610
Manitoba,Females,'35+',2003,1131,3430,303250
Manitoba,Females,'35-49',2003,449,590,131260
Manitoba,Females,'50-64',2003,1052,970,92190
Manitoba,Females,'65-79',2003,2136,1110,51970
Manitoba,Females,'80+',2003,2732,760,27820
Manitoba,Females,'35+',2004,956,2910,304550
Manitoba,Females,'35-49',2004,399,520,130390
Manitoba,Females,'50-64',2004,913,870,95250
Manitoba,Females,'65-79',2004,1704,870,51060
Manitoba,Females,'80+',2004,2334,650,27850
Manitoba,Females,'35+',2005,983,3010,306110
Manitoba,Females,'35-49',2005,447,580,129620
Manitoba,Females,'50-64',2005,971,950,97830
Manitoba,Females,'65-79',2005,1617,820,50720
Manitoba,Females,'80+',2005,2327,650,27930
Manitoba,Females,'35+',2006,901,2770,307510
Manitoba,Females,'35-49',2006,404,520,128640
Manitoba,Females,'50-64',2006,866,870,100430
Manitoba,Females,'65-79',2006,1566,790,50450
Manitoba,Females,'80+',2006,2108,590,27990
Manitoba,Females,'35+',2007,891,2760,309690
Manitoba,Females,'35-49',2007,447,570,127590
Manitoba,Females,'50-64',2007,863,890,103120
Manitoba,Females,'65-79',2007,1434,730,50910
Manitoba,Females,'80+',2007,2065,580,28090
Manitoba,Females,'35+',2008,886,2770,312500
Manitoba,Females,'35-49',2008,433,550,126910
Manitoba,Females,'50-64',2008,868,920,105960
Manitoba,Females,'65-79',2008,1478,760,51410
Manitoba,Females,'80+',2008,1948,550,28230
Manitoba,Females,'35+',2009,950,3000,315760
Manitoba,Females,'35-49',2009,450,570,126610
Manitoba,Females,'50-64',2009,937,1020,108850
Manitoba,Females,'65-79',2009,1578,820,51960
Manitoba,Females,'80+',2009,2048,580,28320
Manitoba,Females,'35+',2010,924,2950,319180
Manitoba,Females,'35-49',2010,435,550,126450
Manitoba,Females,'50-64',2010,923,1030,111600
Manitoba,Females,'65-79',2010,1442,760,52710
Manitoba,Females,'80+',2010,2217,630,28420
Manitoba,Females,'35+',2011,911,2940,322780
Manitoba,Females,'35-49',2011,443,560,126290
Manitoba,Females,'50-64',2011,871,990,113640
Manitoba,Females,'65-79',2011,1486,810,54510
Manitoba,Females,'80+',2011,2115,600,28370
Manitoba,Females,'35+',2012,807,2630,325960
Manitoba,Females,'35-49',2012,390,490,125580
Manitoba,Females,'50-64',2012,736,850,115530
Manitoba,Females,'65-79',2012,1360,770,56630
Manitoba,Females,'80+',2012,1843,520,28220
Manitoba,Females,'35+',2013,804,2650,329640
Manitoba,Females,'35-49',2013,383,480,125360
Manitoba,Females,'50-64',2013,775,910,117420
Manitoba,Females,'65-79',2013,1327,780,58770
Manitoba,Females,'80+',2013,1709,480,28090
Manitoba,Females,'35+',2014,968,3230,333720
Manitoba,Females,'35-49',2014,509,640,125690
Manitoba,Females,'50-64',2014,917,1090,118890
Manitoba,Females,'65-79',2014,1458,890,61050
Manitoba,Females,'80+',2014,2135,600,28100
Manitoba,Females,'35+',2015,1013,3410,336740
Manitoba,Females,'35-49',2015,522,660,126460
Manitoba,Females,'50-64',2015,1022,1220,119320
Manitoba,Females,'65-79',2015,1523,960,63030
Manitoba,Females,'80+',2015,2004,560,27940
Manitoba,Females,'35+',2016,896,3050,340430
Manitoba,Females,'35-49',2016,390,500,128170
Manitoba,Females,'50-64',2016,931,1110,119250
Manitoba,Females,'65-79',2016,1381,900,65190
Manitoba,Females,'80+',2016,1941,540,27820
Manitoba,Females,'35+',2017,851,2930,344290
Manitoba,Females,'35-49',2017,369,480,130240
Manitoba,Females,'50-64',2017,867,1030,118760
Manitoba,Females,'65-79',2017,1332,900,67570
Manitoba,Females,'80+',2017,1877,520,27710
Manitoba,Males,'35+',2000,1353,3740,276450
Manitoba,Males,'35-49',2000,436,590,135470
Manitoba,Males,'50-64',2000,1304,1090,83570
Manitoba,Males,'65-79',2000,3151,1400,44430
Manitoba,Males,'80+',2000,5081,660,12990
Manitoba,Males,'35+',2001,1223,3390,277230
Manitoba,Males,'35-49',2001,430,580,134820
Manitoba,Males,'50-64',2001,1212,1040,85820
Manitoba,Males,'65-79',2001,2749,1200,43650
Manitoba,Males,'80+',2001,4405,570,12940
Manitoba,Males,'35+',2002,1107,3080,278120
Manitoba,Males,'35-49',2002,389,520,133780
Manitoba,Males,'50-64',2002,1066,940,88150
Manitoba,Males,'65-79',2002,2483,1070,43100
Manitoba,Males,'80+',2002,4275,560,13100
Manitoba,Males,'35+',2003,1199,3360,280300
Manitoba,Males,'35-49',2003,406,540,133150
Manitoba,Males,'50-64',2003,1198,1090,91000
Manitoba,Males,'65-79',2003,2772,1190,42930
Manitoba,Males,'80+',2003,4157,550,13230
Manitoba,Males,'35+',2004,1042,2940,282230
Manitoba,Males,'35-49',2004,400,530,132390
Manitoba,Males,'50-64',2004,1033,970,93930
Manitoba,Males,'65-79',2004,2206,940,42610
Manitoba,Males,'80+',2004,3762,500,13290
Manitoba,Males,'35+',2005,1045,2970,284100
Manitoba,Males,'35-49',2005,411,540,131280
Manitoba,Males,'50-64',2005,1096,1060,96740
Manitoba,Males,'65-79',2005,2181,930,42650
Manitoba,Males,'80+',2005,3207,430,13410
Manitoba,Males,'35+',2006,979,2800,286140
Manitoba,Males,'35-49',2006,376,490,130210
Manitoba,Males,'50-64',2006,946,940,99410
Manitoba,Males,'65-79',2006,2075,890,42890
Manitoba,Males,'80+',2006,3451,470,13620
Manitoba,Males,'35+',2007,983,2840,288810
Manitoba,Males,'35-49',2007,441,570,129120
Manitoba,Males,'50-64',2007,949,970,102260
Manitoba,Males,'65-79',2007,1974,860,43570
Manitoba,Males,'80+',2007,3177,440,13850
Manitoba,Males,'35+',2008,942,2750,291940
Manitoba,Males,'35-49',2008,420,540,128420
Manitoba,Males,'50-64',2008,934,980,104930
Manitoba,Males,'65-79',2008,1756,780,44430
Manitoba,Males,'80+',2008,3112,440,14140
Manitoba,Males,'35+',2009,960,2840,295730
Manitoba,Males,'35-49',2009,438,560,127800
Manitoba,Males,'50-64',2009,954,1030,107960
Manitoba,Males,'65-79',2009,1846,840,45500
Manitoba,Males,'80+',2009,2903,420,14470
Manitoba,Males,'35+',2010,973,2920,300120
Manitoba,Males,'35-49',2010,384,490,127640
Manitoba,Males,'50-64',2010,944,1050,111250
Manitoba,Males,'65-79',2010,1957,910,46490
Manitoba,Males,'80+',2010,3123,460,14730
Manitoba,Males,'35+',2011,894,2720,304370
Manitoba,Males,'35-49',2011,384,490,127440
Manitoba,Males,'50-64',2011,855,970,113420
Manitoba,Males,'65-79',2011,1733,840,48480
Manitoba,Males,'80+',2011,2794,420,15030
Manitoba,Males,'35+',2012,873,2690,308000
Manitoba,Males,'35-49',2012,379,480,126690
Manitoba,Males,'50-64',2012,832,960,115380
Manitoba,Males,'65-79',2012,1699,860,50630
Manitoba,Males,'80+',2012,2613,400,15310
Manitoba,Males,'35+',2013,858,2680,312260
Manitoba,Males,'35-49',2013,348,440,126480
Manitoba,Males,'50-64',2013,842,990,117560
Manitoba,Males,'65-79',2013,1575,830,52690
Manitoba,Males,'80+',2013,2640,410,15530
Manitoba,Males,'35+',2014,969,3070,316880
Manitoba,Males,'35-49',2014,441,560,127040
Manitoba,Males,'50-64',2014,957,1140,119180
Manitoba,Males,'65-79',2014,1711,940,54940
Manitoba,Males,'80+',2014,2675,420,15700
Manitoba,Males,'35+',2015,987,3160,320200
Manitoba,Males,'35-49',2015,439,560,127560
Manitoba,Males,'50-64',2015,983,1180,120050
Manitoba,Males,'65-79',2015,1656,940,56780
Manitoba,Males,'80+',2015,2975,470,15800
Manitoba,Males,'35+',2016,897,2910,324440
Manitoba,Males,'35-49',2016,332,430,129560
Manitoba,Males,'50-64',2016,934,1120,119960
Manitoba,Males,'65-79',2016,1613,950,58910
Manitoba,Males,'80+',2016,2497,400,16020
Manitoba,Males,'35+',2017,866,2850,328950
Manitoba,Males,'35-49',2017,311,410,131810
Manitoba,Males,'50-64',2017,901,1080,119900
Manitoba,Males,'65-79',2017,1591,970,60970
Manitoba,Males,'80+',2017,2397,390,16270
Saskatchewan,Both sexes,'35+',2000,1018,5190,509940
Saskatchewan,Both sexes,'35-49',2000,311,720,231640
Saskatchewan,Both sexes,'50-64',2000,927,1310,141260
Saskatchewan,Both sexes,'65-79',2000,2101,2000,95200
Saskatchewan,Both sexes,'80+',2000,2726,1140,41820
Saskatchewan,Both sexes,'35+',2001,1032,5270,510770
Saskatchewan,Both sexes,'35-49',2001,317,730,230500
Saskatchewan,Both sexes,'50-64',2001,931,1350,144960
Saskatchewan,Both sexes,'65-79',2001,2155,2010,93280
Saskatchewan,Both sexes,'80+',2001,2830,1190,42050
Saskatchewan,Both sexes,'35+',2002,979,5010,511960
Saskatchewan,Both sexes,'35-49',2002,315,720,228690
Saskatchewan,Both sexes,'50-64',2002,905,1350,149170
Saskatchewan,Both sexes,'65-79',2002,1936,1780,91940
Saskatchewan,Both sexes,'80+',2002,2751,1160,42170
Saskatchewan,Both sexes,'35+',2003,998,5070,507940
Saskatchewan,Both sexes,'35-49',2003,338,750,222110
Saskatchewan,Both sexes,'50-64',2003,918,1410,153520
Saskatchewan,Both sexes,'65-79',2003,2026,1830,90320
Saskatchewan,Both sexes,'80+',2003,2618,1100,42010
Saskatchewan,Both sexes,'35+',2004,964,4920,510180
Saskatchewan,Both sexes,'35-49',2004,365,800,219460
Saskatchewan,Both sexes,'50-64',2004,915,1460,159610
Saskatchewan,Both sexes,'65-79',2004,1830,1630,89060
Saskatchewan,Both sexes,'80+',2004,2449,1030,42060
Saskatchewan,Both sexes,'35+',2005,999,5120,512390
Saskatchewan,Both sexes,'35-49',2005,388,840,216260
Saskatchewan,Both sexes,'50-64',2005,888,1470,165460
Saskatchewan,Both sexes,'65-79',2005,1945,1720,88440
Saskatchewan,Both sexes,'80+',2005,2580,1090,42240
Saskatchewan,Both sexes,'35+',2006,1005,5120,509540
Saskatchewan,Both sexes,'35-49',2006,395,830,210220
