Region,Sex,Age group,Year,"Rate (per 100,000)",Counts,Population
Ontario,Both sexes,'1-19',2001,1732,46610,2691830
Ontario,Both sexes,'20-34',2001,611,14860,2430720
Ontario,Both sexes,'35-49',2001,598,18000,3009560
Ontario,Both sexes,'50-64',2001,634,12140,1916230
Ontario,Both sexes,'65-79',2001,824,9340,1132820
Ontario,Both sexes,'80+',2001,827,3240,391580
Ontario,Both sexes,'1+',2002,802,93830,11692350
Ontario,Both sexes,'1-19',2002,1587,42510,2678680
Ontario,Both sexes,'20-34',2002,551,13430,2435860
Ontario,Both sexes,'35-49',2002,527,16020,3040670
Ontario,Both sexes,'50-64',2002,567,11260,1986010
Ontario,Both sexes,'65-79',2002,698,7970,1141300
Ontario,Both sexes,'80+',2002,647,2650,409860
Ontario,Both sexes,'1+',2003,745,87910,11798280
Ontario,Both sexes,'1-19',2003,1511,40190,2659580
Ontario,Both sexes,'20-34',2003,512,12470,2436580
Ontario,Both sexes,'35-49',2003,491,15050,3063680
Ontario,Both sexes,'50-64',2003,500,10290,2056770
Ontario,Both sexes,'65-79',2003,635,7320,1152630
Ontario,Both sexes,'80+',2003,606,2600,429050
Ontario,Both sexes,'1+',2004,721,85860,11902510
Ontario,Both sexes,'1-19',2004,1516,40060,2642130
Ontario,Both sexes,'20-34',2004,479,11680,2436400
Ontario,Both sexes,'35-49',2004,467,14370,3080050
Ontario,Both sexes,'50-64',2004,479,10210,2132600
Ontario,Both sexes,'65-79',2004,588,6840,1163130
Ontario,Both sexes,'80+',2004,602,2700,448210
Ontario,Both sexes,'1+',2005,720,86500,12013190
Ontario,Both sexes,'1-19',2005,1597,41960,2627450
Ontario,Both sexes,'20-34',2005,457,11120,2435350
Ontario,Both sexes,'35-49',2005,448,13880,3099190
Ontario,Both sexes,'50-64',2005,465,10280,2209030
Ontario,Both sexes,'65-79',2005,570,6700,1174570
Ontario,Both sexes,'80+',2005,550,2570,467620
Ontario,Both sexes,'1+',2006,694,82840,11941110
Ontario,Both sexes,'1-19',2006,1506,38950,2586480
Ontario,Both sexes,'20-34',2006,453,10870,2399800
Ontario,Both sexes,'35-49',2006,454,13770,3031400
Ontario,Both sexes,'50-64',2006,456,10270,2250320
Ontario,Both sexes,'65-79',2006,552,6550,1186290
Ontario,Both sexes,'80+',2006,501,2440,486840
Ontario,Both sexes,'1+',2007,625,74420,11898380
Ontario,Both sexes,'1-19',2007,1380,35310,2559510
Ontario,Both sexes,'20-34',2007,399,9470,2373130
Ontario,Both sexes,'35-49',2007,400,11840,2961790
Ontario,Both sexes,'50-64',2007,417,9570,2295060
Ontario,Both sexes,'65-79',2007,498,5990,1202780
Ontario,Both sexes,'80+',2007,443,2240,506130
Ontario,Both sexes,'1+',2008,612,73090,11936170
Ontario,Both sexes,'1-19',2008,1367,34910,2553390
Ontario,Both sexes,'20-34',2008,378,8970,2372140
Ontario,Both sexes,'35-49',2008,391,11450,2928070
Ontario,Both sexes,'50-64',2008,406,9560,2357570
Ontario,Both sexes,'65-79',2008,491,5950,1211750
Ontario,Both sexes,'80+',2008,436,2240,513240
Ontario,Both sexes,'1+',2009,597,71910,12046950
Ontario,Both sexes,'1-19',2009,1383,35170,2543570
Ontario,Both sexes,'20-34',2009,366,8720,2384780
Ontario,Both sexes,'35-49',2009,379,11030,2910280
Ontario,Both sexes,'50-64',2009,380,9270,2437460
Ontario,Both sexes,'65-79',2009,451,5600,1241300
Ontario,Both sexes,'80+',2009,397,2100,529530
Ontario,Both sexes,'1+',2010,566,68830,12164430
Ontario,Both sexes,'1-19',2010,1353,34260,2532430
Ontario,Both sexes,'20-34',2010,328,7890,2404880
Ontario,Both sexes,'35-49',2010,354,10210,2887760
Ontario,Both sexes,'50-64',2010,357,9000,2520080
Ontario,Both sexes,'65-79',2010,430,5460,1270660
Ontario,Both sexes,'80+',2010,368,2020,548630
Ontario,Both sexes,'1+',2011,538,66140,12293110
Ontario,Both sexes,'1-19',2011,1307,33070,2529500
Ontario,Both sexes,'20-34',2011,307,7460,2426620
Ontario,Both sexes,'35-49',2011,328,9400,2865940
Ontario,Both sexes,'50-64',2011,336,8660,2576080
Ontario,Both sexes,'65-79',2011,414,5510,1329900
Ontario,Both sexes,'80+',2011,361,2040,565060
Ontario,Both sexes,'1+',2012,507,62940,12423290
Ontario,Both sexes,'1-19',2012,1209,30570,2528070
Ontario,Both sexes,'20-34',2012,282,6890,2445850
Ontario,Both sexes,'35-49',2012,315,8940,2835150
Ontario,Both sexes,'50-64',2012,328,8650,2639080
Ontario,Both sexes,'65-79',2012,415,5780,1393020
Ontario,Both sexes,'80+',2012,362,2110,582130
Ontario,Both sexes,'1+',2013,497,62300,12539220
Ontario,Both sexes,'1-19',2013,1170,29620,2532540
Ontario,Both sexes,'20-34',2013,282,6920,2453730
Ontario,Both sexes,'35-49',2013,314,8790,2798200
Ontario,Both sexes,'50-64',2013,325,8780,2704310
Ontario,Both sexes,'65-79',2013,411,5970,1453230
Ontario,Both sexes,'80+',2013,373,2230,597220
Ontario,Both sexes,'1+',2014,504,63440,12597380
Ontario,Both sexes,'1-19',2014,1236,31320,2534350
Ontario,Both sexes,'20-34',2014,269,6610,2453650
Ontario,Both sexes,'35-49',2014,306,8420,2755600
Ontario,Both sexes,'50-64',2014,315,8670,2754870
Ontario,Both sexes,'65-79',2014,413,6220,1507660
Ontario,Both sexes,'80+',2014,372,2200,591240
Ontario,Both sexes,'1+',2015,485,61580,12702760
Ontario,Both sexes,'1-19',2015,1185,30160,2545080
Ontario,Both sexes,'20-34',2015,258,6360,2460580
Ontario,Both sexes,'35-49',2015,291,7980,2739910
Ontario,Both sexes,'50-64',2015,310,8670,2797930
Ontario,Both sexes,'65-79',2015,397,6200,1562170
Ontario,Both sexes,'80+',2015,368,2200,597070
Ontario,Both sexes,'1+',2016,465,59820,12857010
Ontario,Both sexes,'1-19',2016,1141,29280,2565210
Ontario,Both sexes,'20-34',2016,248,6150,2481740
Ontario,Both sexes,'35-49',2016,269,7390,2745820
Ontario,Both sexes,'50-64',2016,303,8570,2830850
Ontario,Both sexes,'65-79',2016,389,6300,1618600
Ontario,Both sexes,'80+',2016,350,2150,614810
Ontario,Both sexes,'1+',2017,469,61010,13006460
Ontario,Both sexes,'1-19',2017,1153,29830,2587510
Ontario,Both sexes,'20-34',2017,244,6080,2495770
Ontario,Both sexes,'35-49',2017,279,7700,2759480
Ontario,Both sexes,'50-64',2017,300,8560,2852770
Ontario,Both sexes,'65-79',2017,391,6570,1678620
Ontario,Both sexes,'80+',2017,359,2270,632320
Ontario,Females,'1+',2000,1085,62570,5768410
Ontario,Females,'1-19',2000,1676,22520,1343850
Ontario,Females,'20-34',2000,880,10540,1197900
Ontario,Females,'35-49',2000,870,12700,1459940
Ontario,Females,'50-64',2000,940,8640,919500
Ontario,Females,'65-79',2000,1007,6100,605500
Ontario,Females,'80+',2000,856,2070,241720
Ontario,Females,'1+',2001,951,55310,5815430
Ontario,Females,'1-19',2001,1504,20120,1337950
Ontario,Females,'20-34',2001,763,9120,1195710
Ontario,Females,'35-49',2001,753,11120,1476500
Ontario,Females,'50-64',2001,794,7530,948300
Ontario,Females,'65-79',2001,892,5390,604490
Ontario,Females,'80+',2001,804,2030,252490
Ontario,Females,'1+',2002,844,49570,5873590
Ontario,Females,'1-19',2002,1379,18410,1334640
Ontario,Females,'20-34',2002,678,8130,1198920
Ontario,Females,'35-49',2002,663,9870,1489210
Ontario,Females,'50-64',2002,700,6870,981910
Ontario,Females,'65-79',2002,768,4650,605740
Ontario,Females,'80+',2002,627,1650,263180
Ontario,Females,'1+',2003,783,46390,5926880
Ontario,Females,'1-19',2003,1318,17500,1327930
Ontario,Females,'20-34',2003,629,7560,1201090
Ontario,Females,'35-49',2003,616,9230,1498650
Ontario,Females,'50-64',2003,616,6260,1016540
Ontario,Females,'65-79',2003,690,4200,608460
Ontario,Females,'80+',2003,598,1640,274210
Ontario,Females,'1+',2004,756,45200,5979180
Ontario,Females,'1-19',2004,1326,17520,1321330
Ontario,Females,'20-34',2004,588,7070,1202990
Ontario,Females,'35-49',2004,583,8780,1505480
Ontario,Females,'50-64',2004,589,6200,1052930
Ontario,Females,'65-79',2004,635,3880,611180
Ontario,Females,'80+',2004,613,1750,285260
Ontario,Females,'1+',2005,747,45100,6034440
Ontario,Females,'1-19',2005,1369,18010,1315450
Ontario,Females,'20-34',2005,573,6900,1204940
Ontario,Females,'35-49',2005,554,8390,1514400
Ontario,Females,'50-64',2005,575,6260,1089630
Ontario,Females,'65-79',2005,638,3920,614210
Ontario,Females,'80+',2005,551,1630,295830
Ontario,Females,'1+',2006,720,43210,6002250
Ontario,Females,'1-19',2006,1307,16950,1296910
Ontario,Females,'20-34',2006,551,6560,1190350
Ontario,Females,'35-49',2006,560,8300,1480890
Ontario,Females,'50-64',2006,550,6110,1110240
Ontario,Females,'65-79',2006,610,3770,618230
Ontario,Females,'80+',2006,491,1500,305600
Ontario,Females,'1+',2007,647,38730,5988070
Ontario,Females,'1-19',2007,1187,15250,1284590
Ontario,Females,'20-34',2007,480,5670,1181380
Ontario,Females,'35-49',2007,495,7170,1448970
Ontario,Females,'50-64',2007,514,5820,1132890
Ontario,Females,'65-79',2007,552,3450,624610
Ontario,Females,'80+',2007,431,1360,315630
Ontario,Females,'1+',2008,629,37800,6009330
Ontario,Females,'1-19',2008,1169,14990,1282460
Ontario,Females,'20-34',2008,461,5450,1183330
Ontario,Females,'35-49',2008,475,6820,1434790
Ontario,Females,'50-64',2008,493,5730,1163290
Ontario,Females,'65-79',2008,543,3410,627480
Ontario,Females,'80+',2008,440,1400,317990
Ontario,Females,'1+',2009,609,36960,6066450
Ontario,Females,'1-19',2009,1169,14940,1278470
Ontario,Females,'20-34',2009,448,5340,1190650
Ontario,Females,'35-49',2009,461,6590,1428760
Ontario,Females,'50-64',2009,464,5580,1202250
Ontario,Females,'65-79',2009,504,3230,640540
Ontario,Females,'80+',2009,390,1270,325780
Ontario,Females,'1+',2010,581,35570,6125690
Ontario,Females,'1-19',2010,1161,14790,1273640
Ontario,Females,'20-34',2010,409,4910,1201680
Ontario,Females,'35-49',2010,434,6160,1419660
Ontario,Females,'50-64',2010,428,5320,1241760
Ontario,Females,'65-79',2010,482,3150,654000
Ontario,Females,'80+',2010,367,1230,334940
Ontario,Females,'1+',2011,550,34050,6189410
Ontario,Females,'1-19',2011,1126,14320,1272160
Ontario,Females,'20-34',2011,380,4610,1213270
Ontario,Females,'35-49',2011,402,5670,1410950
Ontario,Females,'50-64',2011,398,5050,1268060
Ontario,Females,'65-79',2011,463,3160,682270
Ontario,Females,'80+',2011,362,1240,342720
Ontario,Females,'1+',2012,516,32280,6254540
Ontario,Females,'1-19',2012,1025,13030,1271250
Ontario,Females,'20-34',2012,348,4250,1223010
Ontario,Females,'35-49',2012,380,5310,1399000
Ontario,Females,'50-64',2012,389,5050,1297770
Ontario,Females,'65-79',2012,470,3350,712970
Ontario,Females,'80+',2012,365,1280,350520
Ontario,Females,'1+',2013,511,32250,6313200
Ontario,Females,'1-19',2013,998,12700,1272860
Ontario,Females,'20-34',2013,352,4320,1227990
Ontario,Females,'35-49',2013,384,5320,1384170
Ontario,Females,'50-64',2013,389,5170,1328460
Ontario,Females,'65-79',2013,461,3420,742570
Ontario,Females,'80+',2013,375,1340,357160
Ontario,Females,'1+',2014,512,32490,6343370
Ontario,Females,'1-19',2014,1051,13380,1273400
Ontario,Females,'20-34',2014,327,4020,1229880
Ontario,Females,'35-49',2014,370,5060,1366270
Ontario,Females,'50-64',2014,371,5020,1351830
Ontario,Females,'65-79',2014,480,3690,769490
Ontario,Females,'80+',2014,374,1320,352500
Ontario,Females,'1+',2015,493,31550,6394530
Ontario,Females,'1-19',2015,1018,13010,1277680
Ontario,Females,'20-34',2015,313,3860,1234920
Ontario,Females,'35-49',2015,348,4740,1360610
Ontario,Females,'50-64',2015,369,5060,1371280
Ontario,Females,'65-79',2015,445,3540,796020
Ontario,Females,'80+',2015,381,1350,354040
Ontario,Females,'1+',2016,477,30870,6469750
Ontario,Females,'1-19',2016,997,12830,1286440
Ontario,Females,'20-34',2016,300,3740,1246090
Ontario,Females,'35-49',2016,328,4480,1364660
Ontario,Females,'50-64',2016,356,4930,1386510
Ontario,Females,'65-79',2016,437,3600,823910
Ontario,Females,'80+',2016,359,1300,362150
Ontario,Females,'1+',2017,480,31390,6544970
Ontario,Females,'1-19',2017,1001,12970,1296200
Ontario,Females,'20-34',2017,298,3740,1254960
Ontario,Females,'35-49',2017,339,4650,1372730
Ontario,Females,'50-64',2017,344,4810,1397090
Ontario,Females,'65-79',2017,445,3800,853900
Ontario,Females,'80+',2017,386,1430,370100
Ontario,Males,'1+',2000,943,53780,5701590
Ontario,Males,'1-19',2000,2105,28740,1365150
Ontario,Males,'20-34',2000,545,6740,1237250
Ontario,Males,'35-49',2000,513,7740,1509820
Ontario,Males,'50-64',2000,543,5080,935210
Ontario,Males,'65-79',2000,825,4310,522680
Ontario,Males,'80+',2000,905,1190,131510
Ontario,Males,'1+',2001,849,48890,5757340
Ontario,Males,'1-19',2001,1957,26490,1353890
Ontario,Males,'20-34',2001,466,5760,1235030
Ontario,Males,'35-49',2001,448,6870,1533060
Ontario,Males,'50-64',2001,476,4610,967930
Ontario,Males,'65-79',2001,750,3960,528350
Ontario,Males,'80+',2001,870,1210,139100
Ontario,Males,'1+',2002,760,44240,5818750
Ontario,Males,'1-19',2002,1793,24100,1344040
Ontario,Males,'20-34',2002,428,5300,1236930
Ontario,Males,'35-49',2002,396,6150,1551450
Ontario,Males,'50-64',2002,437,4390,1004110
Ontario,Males,'65-79',2002,618,3310,535550
Ontario,Males,'80+',2002,682,1000,146680
Ontario,Males,'1+',2003,707,41520,5871390
Ontario,Males,'1-19',2003,1703,22680,1331640
Ontario,Males,'20-34',2003,397,4900,1235490
Ontario,Males,'35-49',2003,372,5820,1565030
Ontario,Males,'50-64',2003,388,4040,1040240
Ontario,Males,'65-79',2003,573,3120,544170
Ontario,Males,'80+',2003,620,960,154830
Ontario,Males,'1+',2004,686,40660,5923340
Ontario,Males,'1-19',2004,1707,22540,1320800
Ontario,Males,'20-34',2004,373,4600,1233390
Ontario,Males,'35-49',2004,356,5600,1574590
Ontario,Males,'50-64',2004,372,4020,1079670
Ontario,Males,'65-79',2004,534,2950,551930
Ontario,Males,'80+',2004,577,940,162940
Ontario,Males,'1+',2005,692,41400,5978760
Ontario,Males,'1-19',2005,1825,23950,1312010
Ontario,Males,'20-34',2005,342,4210,1230400
Ontario,Males,'35-49',2005,347,5500,1584800
Ontario,Males,'50-64',2005,359,4020,1119410
Ontario,Males,'65-79',2005,496,2780,560370
Ontario,Males,'80+',2005,547,940,171780
Ontario,Males,'1+',2006,667,39640,5938870
Ontario,Males,'1-19',2006,1705,21990,1289550
Ontario,Males,'20-34',2006,357,4320,1209450
Ontario,Males,'35-49',2006,353,5470,1550500
Ontario,Males,'50-64',2006,365,4160,1140080
Ontario,Males,'65-79',2006,488,2770,568060
Ontario,Males,'80+',2006,513,930,181220
Ontario,Males,'1+',2007,604,35690,5910310
Ontario,Males,'1-19',2007,1573,20050,1274900
Ontario,Males,'20-34',2007,319,3800,1191760
Ontario,Males,'35-49',2007,309,4670,1512820
Ontario,Males,'50-64',2007,323,3750,1162160
Ontario,Males,'65-79',2007,438,2530,578170
Ontario,Males,'80+',2007,462,880,190490
Ontario,Males,'1+',2008,595,35290,5926840
Ontario,Males,'1-19',2008,1567,19920,1270940
Ontario,Males,'20-34',2008,297,3530,1188820
Ontario,Males,'35-49',2008,311,4640,1493290
Ontario,Males,'50-64',2008,321,3830,1194280
Ontario,Males,'65-79',2008,435,2540,584260
Ontario,Males,'80+',2008,430,840,195250
Ontario,Males,'1+',2009,584,34950,5980500
Ontario,Males,'1-19',2009,1599,20230,1265110
Ontario,Males,'20-34',2009,283,3380,1194140
Ontario,Males,'35-49',2009,300,4440,1481520
Ontario,Males,'50-64',2009,300,3700,1235230
Ontario,Males,'65-79',2009,396,2380,600770
Ontario,Males,'80+',2009,407,830,203750
Ontario,Males,'1+',2010,551,33260,6038740
Ontario,Males,'1-19',2010,1546,19460,1258770
Ontario,Males,'20-34',2010,248,2980,1203200
Ontario,Males,'35-49',2010,275,4040,1468090
Ontario,Males,'50-64',2010,289,3690,1278330
Ontario,Males,'65-79',2010,375,2310,616660
Ontario,Males,'80+',2010,370,790,213690
Ontario,Males,'1+',2011,526,32090,6103690
Ontario,Males,'1-19',2011,1491,18750,1257350
Ontario,Males,'20-34',2011,235,2850,1213360
Ontario,Males,'35-49',2011,256,3730,1454990
Ontario,Males,'50-64',2011,276,3610,1308020
Ontario,Males,'65-79',2011,363,2350,647620
Ontario,Males,'80+',2011,360,800,222340
Ontario,Males,'1+',2012,497,30670,6168770
Ontario,Males,'1-19',2012,1396,17540,1256810
Ontario,Males,'20-34',2012,216,2640,1222840
Ontario,Males,'35-49',2012,253,3640,1436150
Ontario,Males,'50-64',2012,269,3610,1341310
Ontario,Males,'65-79',2012,359,2440,680060
Ontario,Males,'80+',2012,354,820,231600
Ontario,Males,'1+',2013,483,30050,6226020
Ontario,Males,'1-19',2013,1343,16920,1259680
Ontario,Males,'20-34',2013,214,2620,1225760
Ontario,Males,'35-49',2013,245,3470,1414020
Ontario,Males,'50-64',2013,262,3600,1375840
Ontario,Males,'65-79',2013,360,2560,710660
Ontario,Males,'80+',2013,371,890,240060
Ontario,Males,'1+',2014,495,30940,6253990
Ontario,Males,'1-19',2014,1423,17940,1260960
Ontario,Males,'20-34',2014,211,2580,1223750
Ontario,Males,'35-49',2014,241,3350,1389320
Ontario,Males,'50-64',2014,260,3650,1403040
Ontario,Males,'65-79',2014,343,2530,738170
Ontario,Males,'80+',2014,373,890,238750
Ontario,Males,'1+',2015,476,30030,6308220
Ontario,Males,'1-19',2015,1354,17160,1267420
Ontario,Males,'20-34',2015,204,2500,1225660
Ontario,Males,'35-49',2015,236,3250,1379310
Ontario,Males,'50-64',2015,253,3610,1426660
Ontario,Males,'65-79',2015,347,2660,766140
Ontario,Males,'80+',2015,354,860,243050
Ontario,Males,'1+',2016,453,28950,6387270
Ontario,Males,'1-19',2016,1286,16450,1278770
Ontario,Males,'20-34',2016,196,2420,1235660
Ontario,Males,'35-49',2016,211,2910,1381170
Ontario,Males,'50-64',2016,251,3630,1444330
Ontario,Males,'65-79',2016,340,2700,794690
Ontario,Males,'80+',2016,332,840,252640
Ontario,Males,'1+',2017,458,29620,6461490
Ontario,Males,'1-19',2017,1306,16860,1291300
Ontario,Males,'20-34',2017,190,2360,1240820
Ontario,Males,'35-49',2017,220,3050,1386760
Ontario,Males,'50-64',2017,258,3750,1455670
Ontario,Males,'65-79',2017,338,2790,824740
Ontario,Males,'80+',2017,320,840,262230
Manitoba,Both sexes,'1+',2000,859,9470,1102390
Manitoba,Both sexes,'1-19',2000,1480,4230,285810
Manitoba,Both sexes,'20-34',2000,662,1500,226610
Manitoba,Both sexes,'35-49',2000,617,1620,262410
Manitoba,Both sexes,'50-64',2000,645,1100,170480
Manitoba,Both sexes,'65-79',2000,661,730,110400
Manitoba,Both sexes,'80+',2000,621,290,46700
Manitoba,Both sexes,'1+',2001,825,9050,1097590
Manitoba,Both sexes,'1-19',2001,1577,4440,281600
Manitoba,Both sexes,'20-34',2001,576,1290,224100
Manitoba,Both sexes,'35-49',2001,561,1460,260080
Manitoba,Both sexes,'50-64',2001,565,990,175300
Manitoba,Both sexes,'65-79',2001,570,620,108810
Manitoba,Both sexes,'80+',2001,545,260,47700
Manitoba,Both sexes,'1+',2002,744,8130,1093450
Manitoba,Both sexes,'1-19',2002,1446,4010,277300
Manitoba,Both sexes,'20-34',2002,526,1170,222620
Manitoba,Both sexes,'35-49',2002,502,1290,257060
Manitoba,Both sexes,'50-64',2002,516,930,180080
Manitoba,Both sexes,'65-79',2002,492,530,107640
Manitoba,Both sexes,'80+',2002,431,210,48760
Manitoba,Both sexes,'1+',2003,728,7970,1094310
Manitoba,Both sexes,'1-19',2003,1391,3820,274600
Manitoba,Both sexes,'20-34',2003,521,1160,222830
Manitoba,Both sexes,'35-49',2003,498,1270,254840
Manitoba,Both sexes,'50-64',2003,523,970,185540
Manitoba,Both sexes,'65-79',2003,487,520,106820
Manitoba,Both sexes,'80+',2003,443,220,49680
Manitoba,Both sexes,'1+',2004,703,7700,1095020
Manitoba,Both sexes,'1-19',2004,1381,3760,272270
Manitoba,Both sexes,'20-34',2004,477,1060,222230
Manitoba,Both sexes,'35-49',2004,507,1280,252370
Manitoba,Both sexes,'50-64',2004,485,930,191690
Manitoba,Both sexes,'65-79',2004,462,490,106100
Manitoba,Both sexes,'80+',2004,377,190,50370
Manitoba,Both sexes,'1+',2005,752,8220,1093680
Manitoba,Both sexes,'1-19',2005,1580,4250,269010
Manitoba,Both sexes,'20-34',2005,488,1080,221370
Manitoba,Both sexes,'35-49',2005,501,1250,249570
Manitoba,Both sexes,'50-64',2005,513,1010,196860
Manitoba,Both sexes,'65-79',2005,444,470,105970
Manitoba,Both sexes,'80+',2005,354,180,50900
Manitoba,Both sexes,'1+',2006,648,7080,1093210
Manitoba,Both sexes,'1-19',2006,1318,3510,266270
Manitoba,Both sexes,'20-34',2006,435,960,220760
Manitoba,Both sexes,'35-49',2006,446,1100,246610
Manitoba,Both sexes,'50-64',2006,445,900,202050
Manitoba,Both sexes,'65-79',2006,396,420,106080
Manitoba,Both sexes,'80+',2006,350,180,51440
Manitoba,Both sexes,'1+',2007,582,6380,1097000
Manitoba,Both sexes,'1-19',2007,1117,2970,265910
Manitoba,Both sexes,'20-34',2007,417,920,220850
Manitoba,Both sexes,'35-49',2007,435,1060,243690
Manitoba,Both sexes,'50-64',2007,391,810,207320
Manitoba,Both sexes,'65-79',2007,391,420,107300
Manitoba,Both sexes,'80+',2007,385,200,51930
Manitoba,Both sexes,'1+',2008,549,6070,1105850
Manitoba,Both sexes,'1-19',2008,1020,2730,267690
Manitoba,Both sexes,'20-34',2008,378,840,222510
Manitoba,Both sexes,'35-49',2008,430,1040,241720
Manitoba,Both sexes,'50-64',2008,423,900,212640
Manitoba,Both sexes,'65-79',2008,340,370,108740
Manitoba,Both sexes,'80+',2008,381,200,52530
Manitoba,Both sexes,'1+',2009,635,7090,1116680
Manitoba,Both sexes,'1-19',2009,1283,3460,269600
Manitoba,Both sexes,'20-34',2009,404,910,225270
Manitoba,Both sexes,'35-49',2009,475,1140,240020
Manitoba,Both sexes,'50-64',2009,421,920,218270
Manitoba,Both sexes,'65-79',2009,417,460,110380
Manitoba,Both sexes,'80+',2009,395,210,53170
Manitoba,Both sexes,'1+',2010,613,6930,1130850
Manitoba,Both sexes,'1-19',2010,1234,3360,272260
Manitoba,Both sexes,'20-34',2010,374,860,229740
Manitoba,Both sexes,'35-49',2010,444,1060,238870
Manitoba,Both sexes,'50-64',2010,402,900,224080
Manitoba,Both sexes,'65-79',2010,437,490,112160
Manitoba,Both sexes,'80+',2010,502,270,53760
Manitoba,Both sexes,'1+',2011,565,6470,1144990
Manitoba,Both sexes,'1-19',2011,1096,3010,274550
Manitoba,Both sexes,'20-34',2011,345,810,234650
Manitoba,Both sexes,'35-49',2011,412,980,237730
Manitoba,Both sexes,'50-64',2011,408,930,228080
Manitoba,Both sexes,'65-79',2011,423,490,115970
Manitoba,Both sexes,'80+',2011,481,260,54020
Manitoba,Both sexes,'1+',2012,689,8000,1161150
Manitoba,Both sexes,'1-19',2012,1168,3240,277390
Manitoba,Both sexes,'20-34',2012,479,1160,242030
Manitoba,Both sexes,'35-49',2012,552,1300,235640
Manitoba,Both sexes,'50-64',2012,518,1200,231510
Manitoba,Both sexes,'65-79',2012,615,740,120340
Manitoba,Both sexes,'80+',2012,682,370,54240
Manitoba,Both sexes,'1+',2013,733,8600,1173590
Manitoba,Both sexes,'1-19',2013,1128,3150,279360
Manitoba,Both sexes,'20-34',2013,462,1140,246930
Manitoba,Both sexes,'35-49',2013,593,1390,234250
Manitoba,Both sexes,'50-64',2013,635,1490,234540
Manitoba,Both sexes,'65-79',2013,780,970,124370
Manitoba,Both sexes,'80+',2013,868,470,54130
Manitoba,Both sexes,'1+',2014,736,8730,1185390
Manitoba,Both sexes,'1-19',2014,1208,3410,282340
Manitoba,Both sexes,'20-34',2014,436,1090,250240
Manitoba,Both sexes,'35-49',2014,577,1350,233930
Manitoba,Both sexes,'50-64',2014,639,1510,236490
Manitoba,Both sexes,'65-79',2014,787,1010,128350
Manitoba,Both sexes,'80+',2014,721,390,54080
Manitoba,Both sexes,'1+',2015,691,8250,1194630
Manitoba,Both sexes,'1-19',2015,1094,3120,285280
Manitoba,Both sexes,'20-34',2015,388,980,252480
Manitoba,Both sexes,'35-49',2015,525,1230,234260
Manitoba,Both sexes,'50-64',2015,582,1380,237000
Manitoba,Both sexes,'65-79',2015,789,1040,131790
Manitoba,Both sexes,'80+',2015,947,510,53830
Manitoba,Both sexes,'1+',2016,646,7800,1208240
Manitoba,Both sexes,'1-19',2016,1011,2930,289690
Manitoba,Both sexes,'20-34',2016,399,1020,255500
Manitoba,Both sexes,'35-49',2016,515,1220,237070
Manitoba,Both sexes,'50-64',2016,550,1300,236370
Manitoba,Both sexes,'65-79',2016,692,940,135930
Manitoba,Both sexes,'80+',2016,745,400,53670
Manitoba,Both sexes,'1+',2017,562,6860,1220740
Manitoba,Both sexes,'1-19',2017,877,2580,294240
Manitoba,Both sexes,'20-34',2017,346,890,257230
Manitoba,Both sexes,'35-49',2017,417,1000,240090
Manitoba,Both sexes,'50-64',2017,514,1210,235370
Manitoba,Both sexes,'65-79',2017,600,840,139990
Manitoba,Both sexes,'80+',2017,613,330,53820
Manitoba,Females,'1+',2000,882,4910,556480
Manitoba,Females,'1-19',2000,1237,1750,141430
Manitoba,Females,'20-34',2000,781,870,111460
Manitoba,Females,'35-49',2000,767,990,129100
Manitoba,Females,'50-64',2000,828,700,84510
Manitoba,Females,'65-79',2000,720,430,59690
Manitoba,Females,'80+',2000,594,180,30290
Manitoba,Females,'1+',2001,872,4830,554010
Manitoba,Females,'1-19',2001,1359,1900,139790
Manitoba,Females,'20-34',2001,690,760,110080
Manitoba,Females,'35-49',2001,774,990,127850
Manitoba,Females,'50-64',2001,737,640,86810
Manitoba,Females,'65-79',2001,632,370,58530
Manitoba,Females,'80+',2001,549,170,30960
Manitoba,Females,'1+',2002,767,4230,551600
Manitoba,Females,'1-19',2002,1260,1740,138070
Manitoba,Females,'20-34',2002,623,680,109160
Manitoba,Females,'35-49',2002,634,800,126090
Manitoba,Females,'50-64',2002,640,570,89030
Manitoba,Females,'65-79',2002,538,310,57630
Manitoba,Females,'80+',2002,443,140,31610
Manitoba,Females,'1+',2003,750,4140,551640
Manitoba,Females,'1-19',2003,1191,1630,136910
Manitoba,Females,'20-34',2003,622,680,109340
Manitoba,Females,'35-49',2003,609,760,124780
Manitoba,Females,'50-64',2003,666,610,91600
Manitoba,Females,'65-79',2003,581,330,56820
Manitoba,Females,'80+',2003,466,150,32210
Manitoba,Females,'1+',2004,728,4020,551960
Manitoba,Females,'1-19',2004,1176,1600,136070
Manitoba,Females,'20-34',2004,586,640,109140
Manitoba,Females,'35-49',2004,656,810,123490
Manitoba,Females,'50-64',2004,603,570,94530
Manitoba,Females,'65-79',2004,516,290,56180
Manitoba,Females,'80+',2004,368,120,32580
Manitoba,Females,'1+',2005,773,4260,551260
Manitoba,Females,'1-19',2005,1359,1830,134620
Manitoba,Females,'20-34',2005,615,670,108880
Manitoba,Females,'35-49',2005,614,750,122150
Manitoba,Females,'50-64',2005,640,620,96830
Manitoba,Females,'65-79',2005,483,270,55950
Manitoba,Females,'80+',2005,396,130,32850
Manitoba,Females,'1+',2006,679,3740,550760
