Scenario,Region,Variable,Type,Year,Value,Unit
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2014,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2015,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2016,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2017,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2018,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2019,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2020,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2021,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2022,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2023,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2024,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2025,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2026,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2027,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2028,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2029,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2030,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2031,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2032,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2033,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2034,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2035,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2036,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2037,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2038,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2039,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2040,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2041,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2042,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2043,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2044,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2045,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2046,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2047,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2048,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2049,0,Megwatts
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2050,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2005,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2006,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2007,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2008,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2009,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2010,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2011,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2012,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2013,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2014,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2015,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2016,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2017,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2018,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2019,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2020,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2021,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2022,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2023,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2024,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2025,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2026,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2027,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2028,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2029,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2030,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2031,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2032,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2033,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2034,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2035,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2036,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2037,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2038,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2039,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2040,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2041,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2042,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2043,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2044,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2045,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2046,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2047,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2048,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2049,0,Megwatts
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2050,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2005,6226,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2006,6118,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2007,6128,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2008,5949,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2009,5949,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2010,4487,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2011,4064,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2012,3296,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2013,2291,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2014,153,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2015,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2016,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2017,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2018,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2019,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2020,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2021,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2022,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2023,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2024,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2025,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2026,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2027,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2028,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2029,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2030,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2031,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2032,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2033,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2034,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2035,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2036,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2037,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2038,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2039,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2040,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2041,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2042,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2043,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2044,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2045,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2046,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2047,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2048,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2049,0,Megwatts
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2050,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2005,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2006,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2007,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2008,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2009,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2010,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2011,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2012,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2013,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2014,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2015,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2016,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2017,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2018,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2019,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2020,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2021,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2022,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2023,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2024,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2025,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2026,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2027,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2028,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2029,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2030,0,Megwatts
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2031,0,Megwatts
